eventID,Agency,institution,hour,dtime,magnitudeType,sigmaMagnitude,depth,longitude,month,second,magnitude,year,latitude,day,minute
9374,EMEC,AFS,8,1927.540667839929,MW,0,10.0,35.4,7,1.0,4.2,1927,31.6,17,15
74,AM93,,2,1927.5537400431253,MS,0.17,999.0,33.0,7,46.0,5.6,1927,34.8,22,45
41212,GII,,0,1927.7288208396753,MB,0.26266666666666666,10.0,35.51,9,14.0,5.0,1927,33.313,24,28
75,AM93,,20,1927.9475386225267,MS,0.17,999.0,33.0,12,18.0,5.6,1927,34.8,12,26
41213,GII,,20,1927.9475386542365,MB,0.26266666666666666,10.0,33.9964,12,19.0,5.3,1927,34.4974,12,26
76,AM93,,5,1927.9486226534755,MS,0.17,999.0,33.4,12,4.0,5.7,1927,34.5,13,56
41214,GII,,5,1928.0471220716961,MB,0.26266666666666666,10.0,35.4951,1,13.0,4.2,1928,31.9965,18,55
41215,GII,,0,1928.0901639344263,MD,0.3,10.0,35.7491,2,0.0,4.5,1928,31.9957,3,0
9439,EMEC,,20,1928.1088760182656,MD,0.3,5.0,34.7,2,1.0,5.3,1928,34.7,9,22
77790,SHARE,,20,1928.1088765242359,MW,0,999.0,34.0,2,17.0,5.0,1928,34.7,9,22
41217,GII,,17,1928.1441084484416,MB,0.26266666666666666,10.0,35.4951,2,55.0,5.4,1928,31.9965,22,50
77,AM93,,11,1928.1488434780408,MB,0.26266666666666666,80.0,31.5,2,28.0,5.3,1928,35.78,24,26
41218,GII,,3,1928.5933173952642,MD,0.3,10.0,35.6989,8,0.0,4.2,1928,32.5009,5,42
9522,EMEC,KOERI,6,1928.6427880553026,MW,0,35.0,36.0,8,1.0,4.9,1928,36.5,23,15
41219,GII,,0,1928.6994535519125,MB,0.26266666666666666,10.0,35.502,9,0.0,4.6,1928,30.7969,13,0
9532,EMEC,AFS,1,1928.6995693242764,MW,0,10.0,35.5,9,1.0,4.4,1928,30.8,13,1
41220,GII,,3,1928.8419372659887,MB,0.26266666666666666,10.0,35.4951,11,37.0,4.2,1928,31.9965,4,34
9575,EMEC,POU,12,1929.1055384639776,MW,0,10.0,35.0,2,1.0,5.1,1929,36.0,8,31
41221,GII,,12,1929.226048325723,MD,0.3,10.0,35.4951,3,0.0,4.2,1929,31.9965,24,11
9608,EMEC,KOERI,1,1929.3700190575851,MW,0,30.0,36.0,5,1.0,4.7,1929,36.5,16,22
68297,KOERI,,1,1929.3700206430747,MD,0.3,10.0,35.3,5,51.0,4.8,1929,37.24,16,22
41223,GII,,23,1929.4053652968037,MD,0.3,10.0,36.4039,5,0.0,4.2,1929,35.0385,28,0
9624,EMEC,POU,9,1929.590074232623,MW,0,15.0,31.1,8,1.0,5.8,1929,36.5,4,3
78,AM93,,9,1929.5900760400812,MB,0.26266666666666666,15.0,31.1,8,58.0,5.4,1929,36.0,4,3
77949,SHARE,,9,1929.5900760400812,MW,0,65.0,31.1,8,58.0,5.8,1929,36.5,4,3
68295,KOERI,,15,1929.5907763698631,MD,0.3,5.0,36.0,8,3.6,5.3,1929,36.5,4,12
9682,EMEC,AFS,12,1930.1794539890918,MW,0,10.0,36.52,3,1.0,4.2,1930,32.75,7,1
41225,GII,,7,1930.3514973363774,MD,0.3,10.0,32.1633,5,0.0,4.5,1930,34.114,9,7
68294,KOERI,,7,1930.3514980339928,MW,0,30.0,32.2,5,22.0,5.5,1930,34.1,9,7
9711,EMEC,,10,1930.3847888444952,MD,0.3,5.0,35.5,5,1.0,4.8,1930,32.0,21,45
9715,EMEC,POU,12,1930.3959189814814,MW,0,10.0,34.2,5,1.0,4.9,1930,34.5,25,15
9718,EMEC,AMA,6,1930.409014491375,MW,0,999.0,34.7,5,1.0,4.9,1930,29.4,30,58
9720,EMEC,KOERI,21,1930.4271651763065,MW,0,15.0,30.3,6,1.0,5.2,1930,35.8,5,58
41227,GII,,19,1930.4515449010655,MD,0.3,10.0,36.5024,6,0.0,3.4,1930,34.3254,14,32
41228,GII,,19,1930.5639003044139,MD,0.3,10.0,32.1633,7,0.0,4.5,1930,34.114,25,46
68291,KOERI,,19,1930.5639013508371,MW,0,30.0,32.0,7,33.0,5.2,1930,35.0,25,46
9747,EMEC,KOERI,12,1930.6945890728057,MW,0,80.0,31.18,9,1.0,5.9,1930,37.39,11,36
9752,EMEC,AFS,2,1930.7016438673263,MW,0,10.0,36.64,9,1.0,4.2,1930,34.64,14,24
41230,GII,,20,1930.8763432267883,MD,0.3,10.0,32.1633,11,0.0,4.5,1930,34.114,16,46
68289,KOERI,,20,1930.8763441780823,MW,0,30.0,32.2,11,30.0,5.3,1930,34.1,16,46
9768,EMEC,AFS,13,1930.8809589358193,MW,0,10.0,36.65,11,1.0,4.2,1930,34.43,18,12
9780,EMEC,POU,2,1930.9591362569761,MW,0,33.0,36.2,12,1.0,4.5,1930,36.1,17,2
9843,EMEC,KOERI,20,1931.3447907470827,MW,0,30.0,39.5,5,1.0,5.3,1931,37.5,6,22
45016,GSHAP_TR,KRK,8,1931.425616470066,MW,0,120.0,31.0,6,1.0,6.2,1931,36.5,5,24
9887,EMEC,AMA,5,1931.7485997272959,MW,0,999.0,31.7,10,1.0,4.6,1931,30.2,1,44
9909,EMEC,POU,20,1932.0405282647744,MW,0,10.0,32.2,1,1.0,5.0,1932,34.5,15,0
9988,EMEC,KOERI,19,1932.9857753048473,MW,0,60.0,34.73,12,1.0,5.4,1932,36.9,26,3
68287,KOERI,,19,1932.9857754313398,MW,0,60.0,34.73,12,5.0,5.4,1932,36.9,26,3
83,AM93,,11,1933.44785670345,MS,0.17,999.0,32.8,6,29.0,5.4,1933,35.1,13,13
10041,EMEC,AMA,3,1933.5593303209032,MW,0,999.0,31.3,7,1.0,4.6,1933,29.9,24,44
10056,EMEC,KOERI,9,1933.7326217973109,MW,0,30.0,35.5,9,1.0,5.3,1933,37.0,25,46
10096,EMEC,AMA,16,1934.3608181443431,MW,0,999.0,34.9,5,1.0,4.9,1934,29.1,12,46
10195,EMEC,AMA,19,1935.4514878551497,MW,0,999.0,31.3,6,1.0,4.8,1935,29.9,14,2
84,AM93,,2,1936.0521957852661,MS,0.17,999.0,31.6,1,16.0,5.6,1936,35.6,20,29
68282,KOERI,,2,1936.0521962185032,MW,0,140.0,32.11,1,29.7,5.3,1936,35.8,20,29
85,AM93,,14,1936.061783767203,MB,0.26266666666666666,50.0,31.1,1,31.0,4.8,1936,35.8,23,42
10257,EMEC,KOERI,17,1936.0893822417022,MW,0,160.0,38.82,2,1.0,5.3,1936,37.69,2,8
10296,EMEC,KKP,17,1936.4527569381198,MW,0,999.0,36.0,6,1.0,5.7,1936,36.5,14,1
68279,KOERI,,17,1936.4527580797157,MW,0,70.0,35.85,6,37.1,5.6,1936,36.64,14,1
86,AM93,,4,1936.5878901032179,MS,0.17,30.0,31.0,8,36.0,5.6,1936,36.5,3,1
68276,KOERI,,6,1936.6073010492562,MW,0,100.0,31.03,8,56.7,4.9,1936,36.61,10,31
88,AM93,,2,1937.3208462392188,MB,0.26266666666666666,77.0,30.97,4,47.0,5.4,1937,35.96,28,36
89,AM93,,15,1937.4072351281075,MB,0.26266666666666666,86.0,31.08,5,47.0,5.2,1937,36.3,29,22
41232,GII,,19,1937.4843968797566,MD,0.3,10.0,32.6652,6,0.0,4.5,1937,34.7292,26,19
41233,GII,,8,1937.6996385083714,MD,0.3,10.0,36.7125,9,0.0,3.6,1937,34.5303,13,50
41234,GII,,9,1937.7792161339421,MD,0.3,10.0,35.5042,10,0.0,4.2,1937,31.5005,12,56
68271,KOERI,,23,1938.2985374682903,MW,0,30.0,39.65,4,17.6,5.3,1938,36.65,19,11
10461,EMEC,AMA,15,1938.8483561960934,MW,0,999.0,31.8,11,1.0,4.8,1938,30.2,6,36
68270,KOERI,,4,1939.0032636352105,MW,0,33.0,30.7,1,22.0,5.5,1939,36.3,2,35
10574,EMEC,,5,1940.0716701135905,MD,0.3,5.0,35.2,1,1.0,4.8,1940,32.8,27,33
10608,EMEC,PAP,18,1940.373677551356,MW,0,999.0,30.5,5,1.0,5.2,1940,35.8,16,23
41236,GII,,22,1940.5626423041895,MB,0.26266666666666666,10.0,34.1415,7,0.0,5.6,1940,34.5619,24,15
68267,KOERI,,22,1940.5626431896378,MW,0,100.0,34.5,7,28.0,5.5,1940,34.5,24,15
10634,EMEC,POU,16,1940.6247761396985,MW,0,40.0,31.4,8,1.0,5.7,1940,36.2,16,2
45320,GSHAP_TR,,16,1940.6247768354078,MW,0,40.0,30.5,8,23.0,5.5,1940,35.7,16,2
92,AM93,,16,1940.6247769619004,MS,0.17,999.0,31.4,8,27.0,5.6,1940,36.19,16,2
10635,EMEC,POU,18,1940.6250436715745,MW,0,80.0,31.4,8,1.0,5.9,1940,35.9,16,23
68265,KOERI,,18,1940.6250443672839,MW,0,10.0,30.4,8,23.0,5.4,1940,35.9,16,23
10639,EMEC,,10,1940.6705980886966,MD,0.3,5.0,35.5,9,1.0,4.8,1940,32.0,2,32
41238,GII,,0,1940.7021857923498,MD,0.3,10.0,36.6052,9,0.0,4.2,1940,34.6307,14,0
41239,GII,,20,1940.9395055403763,MD,0.3,10.0,36.3025,12,0.0,3.4,1940,34.8321,9,37
93,AM93,,3,1941.0524676560121,MB,0.26266666666666666,10.0,33.6393,1,0.0,5.9,1941,35.17,20,37
68263,KOERI,,3,1941.0524678779807,MW,0,100.0,34.0,1,7.0,6.3,1941,35.0,20,37
10736,EMEC,KOERI,22,1941.3011853437342,MW,0,100.0,35.74,4,1.0,4.8,1941,37.35,20,23
10740,EMEC,AMA,9,1941.3216153285134,MW,0,999.0,32.0,4,1.0,4.9,1941,32.4,28,21
41241,GII,,2,1942.4358675799087,MD,0.3,10.0,36.1068,6,0.0,3.4,1942,33.9142,9,12
10862,EMEC,AMA,21,1942.7230004122273,MW,0,999.0,31.0,9,1.0,4.8,1942,29.3,21,29
10863,EMEC,AFS,1,1942.7398706557585,MW,0,10.0,36.65,9,1.0,4.0,1942,34.43,28,16
10972,EMEC,,4,1943.6909665461694,MD,0.3,5.0,35.4,9,1.0,5.0,1943,32.6,10,52
11022,EMEC,KU,12,1944.2309787049687,MW,0,999.0,36.8,3,1.0,5.4,1944,37.8,25,55
11037,EMEC,KU,2,1944.4893272174154,MW,0,999.0,35.0,6,1.0,5.6,1944,37.5,28,15
11051,EMEC,AFS,10,1944.7662227092187,MW,0,10.0,35.5,10,1.0,4.0,1944,32.7,7,30
41245,GII,,19,1945.2131659056317,MD,0.3,10.0,35.4975,3,0.0,4.2,1945,32.754,19,20
11073,EMEC,KOERI,7,1945.2146080986809,MW,0,60.0,35.7,3,1.0,6.0,1945,37.11,20,58
68260,KOERI,,7,1945.2146098585742,MW,0,60.0,35.7,3,56.5,6.0,1945,37.11,20,58
41246,GII,,17,1945.8129737442923,MD,0.3,10.0,36.2042,10,0.0,3.6,1945,33.9135,24,39
11196,EMEC,KU,3,1947.0716343543886,MW,0,999.0,30.6,1,1.0,5.2,1947,37.7,27,31
41247,GII,,14,1947.2537138508371,MD,0.3,10.0,36.7034,4,0.0,3.5,1947,34.0166,3,32
11231,EMEC,AMA,3,1947.5017694381024,MW,0,999.0,33.1,7,1.0,4.9,1947,28.9,3,30
11234,EMEC,KU,7,1947.5323116755453,MW,0,70.0,36.32,7,1.0,5.3,1947,37.14,14,3
41248,GII,,0,1947.7041856925418,MB,0.26266666666666666,10.0,35.4983,9,0.0,4.4,1947,33.0065,15,40
11265,EMEC,AA,23,1947.9396880073566,MW,0,10.0,34.34,12,1.0,5.6,1947,36.46,9,40
79549,SHARE,,23,1947.9396889269406,MW,0,10.0,34.34,12,30.0,5.7,1947,36.52,9,40
11267,EMEC,AMA,19,1947.9419292554542,MW,0,999.0,34.0,12,1.0,4.9,1947,27.5,10,18
95,AM93,,14,1948.3295591099979,MB,0.26266666666666666,73.0,31.16,4,50.0,5.2,1948,36.05,30,50
41249,GII,,16,1949.0019311263318,MD,0.3,10.0,35.4967,1,0.0,3.4,1949,32.5015,1,55
41250,GII,,19,1949.007657914764,MD,0.3,10.0,34.4965,1,0.0,4.2,1949,32.4998,3,5
11393,EMEC,AMA,2,1949.0139612189244,MW,0,999.0,33.0,1,1.0,5.0,1949,32.0,6,18
41251,GII,,12,1949.2836187214612,MD,0.3,10.0,35.4975,4,0.0,3.4,1949,32.754,14,30
11447,EMEC,KU,0,1949.5124334411466,MW,0,999.0,36.1,7,1.0,5.4,1949,37.5,7,55
41252,GII,,19,1949.8241057838661,MB,0.26266666666666666,10.0,35.4983,10,0.0,4.1,1949,33.0065,28,10
11484,EMEC,AMA,23,1949.8465506405378,MW,0,999.0,34.0,11,1.0,4.9,1949,27.4,5,47
11504,EMEC,POU,22,1950.0381640347539,MW,0,33.0,35.8,1,1.0,4.9,1950,36.5,14,19
41253,GII,,21,1950.1640981735161,MD,0.3,10.0,35.4983,3,0.0,4.2,1950,33.0065,1,30
68254,KOERI,,3,1951.0661891806189,MD,0.3,5.0,36.3,1,2.0,5.0,1951,37.5,25,49
11629,EMEC,AMB01C,23,1951.0820909753932,MW,0,30.0,33.3,1,1.0,5.7,1951,32.2,30,7
68252,KOERI,,23,1951.0904097697869,MD,0.3,120.0,30.54,2,22.5,6.0,1951,36.83,2,59
68251,KOERI,,21,1951.2682233986554,MW,0,50.0,35.85,4,13.1,5.8,1951,36.58,8,38
11665,EMEC,KOERI,6,1951.5268093924403,MW,0,30.0,36.3,7,1.0,4.9,1951,36.6,12,51
11672,EMEC,POU,15,1951.593516013445,MW,0,10.0,36.07,8,1.0,5.0,1951,34.33,5,12
68248,KOERI,,8,1951.6009906582954,MW,0,40.0,31.15,8,41.4,4.8,1951,35.95,8,40
11708,EMEC,KU,4,1951.9183409753932,MW,0,999.0,38.3,12,1.0,5.2,1951,37.1,2,40
11738,EMEC,AMA,22,1952.1528688840822,MW,0,999.0,32.3,2,1.0,4.8,1952,29.6,25,48
41256,GII,,4,1952.2218665566181,MD,0.3,33.0,34.5121,3,33.0,5.6,1952,27.2008,22,52
41257,GII,,17,1952.7889154523375,MB,0.26266666666666666,10.0,32.7946,10,0.0,5.5,1952,34.786,15,50
11840,EMEC,KOERI,17,1952.8079462975613,MW,0,70.0,35.65,10,1.0,5.7,1952,37.25,22,0
68244,KOERI,,17,1952.807947799661,MW,0,70.0,35.65,10,48.5,5.7,1952,37.25,22,0
41258,GII,,19,1952.8819539313904,MD,0.3,10.0,36.2077,11,0.0,3.4,1952,34.22,18,5
41259,GII,,2,1952.9893803126897,MD,0.3,10.0,35.4976,12,0.0,4.2,1952,32.7991,28,43
68243,KOERI,,19,1953.0872005327244,MW,0,30.0,32.0,2,36.0,5.3,1953,33.5,1,52
11910,EMEC,KOERI,21,1953.2270871702181,MW,0,10.0,37.0,3,1.0,5.3,1953,37.02,24,17
41260,GII,,4,1953.6908789954339,MB,0.26266666666666666,10.0,32.2957,9,0.0,6.1,1953,34.6759,10,6
68241,KOERI,,4,1953.6908790905632,MW,0,30.0,32.5,9,3.0,6.2,1953,34.8,10,6
100,AM93,,17,1953.7143083460173,MB,0.26266666666666666,999.0,32.38,9,28.0,5.5,1953,34.83,18,20
41261,GII,,11,1953.8397203196348,MD,0.3,10.0,36.0992,11,0.0,4.2,1953,33.7015,3,57
12130,EMEC,POU,0,1954.0109874746322,MW,0,999.0,32.0,1,1.0,4.5,1954,35.3,5,15
41262,GII,,2,1954.0688089802131,MD,0.3,10.0,36.198,1,0.0,3.4,1954,34.3192,26,46
41263,GII,,17,1954.2485673515982,MD,0.3,10.0,35.9014,4,0.0,3.4,1954,33.9156,1,27
12238,EMEC,AMA,0,1954.5590030758499,MW,0,999.0,30.6,7,1.0,5.2,1954,31.8,24,52
12261,EMEC,KOERI,2,1954.6468055872654,MW,0,40.0,29.96,8,1.0,5.2,1954,37.29,25,1
41264,GII,,21,1954.7011149162861,MB,0.26266666666666666,10.0,35.3769,9,0.0,5.0,1954,30.9866,13,46
12296,EMEC,,13,1954.823476059107,MW,0,30.0,31.4,10,1.0,4.9,1954,32.4,28,39
12300,EMEC,POU,12,1954.8315715690005,MW,0,999.0,32.3,10,1.0,4.7,1954,33.8,31,34
2360,NCEDCA,,5,1955.8636459284628,MW,0,15.0,34.506,11,18.0,5.7,1955,25.119,12,32
41265,GII,,2,1955.9865327245054,MD,0.3,10.0,36.2988,12,36.0,4.2,1955,33.7017,27,1
41266,GII,,19,1956.2071417729205,MB,0.26266666666666666,10.0,35.3061,3,0.0,5.9,1956,33.3494,16,32
68236,KOERI,,19,1956.2071430378467,MW,0,30.0,35.6,3,40.0,6.0,1956,33.8,16,32
41267,GII,,19,1956.20716352965,MB,0.26266666666666666,10.0,35.3061,3,28.0,5.5,1956,33.3494,16,43
68235,KOERI,,19,1956.20716352965,MW,0,30.0,35.6,3,28.0,5.8,1956,33.8,16,43
41268,GII,,0,1956.5382528207854,MB,0.26266666666666666,10.0,35.9938,7,46.0,4.8,1956,35.6998,16,0
41269,GII,,17,1956.9637845324833,MB,0.26266666666666666,10.0,35.483,12,0.0,5.4,1956,30.5,18,53
41270,GII,,0,1957.164446347032,MD,0.3,10.0,35.5003,3,0.0,3.4,1957,33.6106,2,33
12673,EMEC,POU,11,1957.2013546740234,MW,0,999.0,33.02,3,1.0,5.2,1957,34.75,15,52
41271,GII,,8,1957.5434417808219,MB,0.26266666666666666,10.0,34.691,7,0.0,4.4,1957,33.8082,18,33
41272,GII,,1,1957.5727544710808,MD,0.3,10.0,36.8966,7,45.0,4.3,1957,34.8019,29,19
41273,GII,,9,1957.8394901065449,MB,0.26266666666666666,10.0,35.901,11,0.0,5.4,1957,32.5,3,56
41274,GII,,23,1958.1232857686452,MD,0.3,10.0,35.4964,2,0.0,4.2,1958,32.4023,14,59
12849,EMEC,POU,8,1958.1762823756976,MW,0,70.0,31.44,3,1.0,4.8,1958,36.22,6,14
12866,EMEC,AMA,12,1958.2808257546931,MW,0,999.0,34.8,4,1.0,4.8,1958,29.0,13,2
12868,EMEC,KOERI,10,1958.3052549784372,MW,0,80.0,30.46,4,1.0,4.9,1958,36.58,22,2
12961,EMEC,KOERI,21,1958.8489992706748,MW,0,40.0,31.35,11,1.0,4.9,1958,37.0,6,14
68219,KOERI,,5,1959.1239496131404,MW,0,80.0,31.95,2,55.0,5.5,1959,34.58,15,47
41276,GII,,13,1959.2727587519025,MD,0.3,10.0,35.3921,4,0.0,4.2,1959,33.4125,10,22
41277,GII,,2,1959.2961434550989,MD,0.3,10.0,35.3917,4,0.0,3.4,1959,33.2051,19,13
41278,GII,,12,1959.447947108067,MB,0.26266666666666666,10.0,32.8591,6,0.0,5.4,1959,34.8233,13,1
68217,KOERI,,12,1959.447948940893,MW,0,60.0,32.51,6,57.8,5.8,1959,34.78,13,1
41279,GII,,20,1959.5228824200913,MB,0.26266666666666666,10.0,32.6017,7,0.0,5.1,1959,34.6648,10,27
13121,EMEC,KOERI,10,1959.7408980530188,MW,0,100.0,30.08,9,1.0,5.3,1959,35.74,28,16
41280,GII,,13,1959.8590753424658,MD,0.3,10.0,35.7979,11,0.0,3.6,1959,33.0055,10,30
68213,KOERI,,17,1960.3818047965999,MW,0,60.0,34.0,5,24.0,4.7,1960,36.0,19,46
13326,EMEC,POU,5,1960.9076958421879,MW,0,80.0,31.09,11,1.0,5.2,1960,36.11,28,12
41281,GII,,16,1961.0429318873669,MD,0.3,10.0,35.696,1,0.0,3.4,1961,33.9165,16,5
41282,GII,,13,1961.1603976407914,MD,0.3,10.0,35.7022,2,0.0,3.4,1961,33.105,28,5
13389,EMEC,KOERI,16,1961.4155841260781,MW,0,40.0,36.76,6,1.0,5.3,1961,37.65,1,31
13427,EMEC,KOERI,16,1961.6922698186199,MW,0,100.0,36.11,9,1.0,4.9,1961,37.02,10,17
102,AM93,,1,1961.7043116121258,MS,0.17,30.0,33.83,9,11.0,6.0,1961,34.91,15,46
41284,GII,,9,1962.0860197869101,MD,0.3,10.0,34.9939,2,0.0,3.4,1962,33.6107,1,32
13502,EMEC,POU,11,1962.1327778094876,MW,0,999.0,33.02,2,1.0,4.5,1962,36.02,18,8
13508,EMEC,POU,5,1962.1731830606291,MW,0,999.0,33.0,3,1.0,4.2,1962,36.0,5,5
13588,EMEC,POU,1,1962.3919121321665,MW,0,10.0,32.0,5,1.0,4.0,1962,35.6,24,9
13626,EMEC,KOERI,5,1962.5978596207508,MW,0,100.0,30.34,8,1.0,4.7,1962,35.73,7,15
13627,EMEC,POU,22,1962.6135464548452,MW,0,10.0,33.3,8,1.0,4.1,1962,35.8,12,40
13630,EMEC,KOERI,4,1962.6279090880264,MW,0,140.0,32.52,8,1.0,4.9,1962,36.97,18,29
13655,EMEC,AMA,7,1962.7076503361238,MW,0,999.0,31.5,9,1.0,4.6,1962,29.7,16,1
13677,EMEC,AMA,2,1962.8961339738712,MW,0,999.0,30.7,11,1.0,4.8,1962,29.4,24,8
13726,EMEC,POU,22,1963.2217428018773,MW,0,10.0,33.0,3,1.0,5.0,1963,34.8,22,28
41285,GII,,22,1963.2573420852359,MD,0.3,10.0,35.9006,4,0.0,3.4,1963,33.8164,4,19
68374,NCEDCB,NEI,10,1963.3902114694317,MW,0,226.0,30.0,5,8.9,5.6,1963,36.6,23,15
103,AM93,,8,1963.6968396435818,MS,0.17,49.0,32.18,9,55.0,5.6,1963,34.72,12,18
41287,GII,,0,1963.874042998478,MD,0.3,10.0,35.3157,11,0.0,3.4,1963,32.4206,16,37
68376,NCEDCB,NEI,20,1963.8927435375444,MB,0.26266666666666666,28.0,30.1,11,0.2,4.4,1963,37.3,22,26
68377,NCEDCB,NEI,21,1963.892887201928,MB,0.26266666666666666,20.0,30.0,11,30.8,5.1,1963,37.5,22,41
41288,GII,,15,1963.9304927701673,MD,0.3,10.0,35.4948,12,0.0,3.4,1963,31.8973,6,7
13826,EMEC,POU,22,1964.0189245914289,MW,0,999.0,32.8,1,1.0,4.0,1964,34.5,7,14
13833,EMEC,KOERI,6,1964.0881641178405,MW,0,81.0,35.8,2,1.0,4.2,1964,36.51,2,26
68378,NCEDCB,NEI,14,1964.3103819823923,MB,0.26266666666666666,57.0,37.9,4,43.2,4.8,1964,36.9,23,23
68379,NCEDCB,NEI,1,1964.3143437658116,MB,0.26266666666666666,44.0,30.0,4,44.3,4.5,1964,37.8,25,11
13918,EMEC,POU,11,1964.4903518075794,MW,0,65.0,32.35,6,1.0,5.0,1964,34.77,28,15
41289,GII,,11,1964.4903536733455,MB,0.26266666666666666,10.0,32.5638,6,0.0,4.3,1964,34.8262,28,16
41290,GII,,16,1964.4909077109896,MB,0.26266666666666666,10.0,35.2754,6,0.0,4.1,1964,35.459,28,8
81742,SHARE,,17,1964.5374981026107,MW,0,999.0,34.5,7,0.0,4.9,1964,34.5,15,23
13926,EMEC,KOERI,17,1964.5402626302873,MW,0,72.0,30.78,7,1.0,4.8,1964,36.14,16,40
13929,EMEC,POU,2,1964.5712678670816,MW,0,52.0,32.25,7,1.0,4.6,1964,34.64,28,1
41292,GII,,20,1964.5733511687918,MD,0.3,10.0,35.7027,7,0.0,3.5,1964,33.2042,28,19
13936,EMEC,KOERI,10,1964.6405092908824,MW,0,133.0,30.6,8,1.0,4.3,1964,36.93,22,14
13959,EMEC,,16,1964.7177766709674,MW,0,30.0,40.0,9,1.0,4.7,1964,37.5,19,57
13962,EMEC,POU,1,1964.7269676242158,MW,0,67.0,32.7,9,1.0,4.9,1964,34.2,23,41
13985,EMEC,AMA,17,1964.7970761548775,MW,0,999.0,32.5,10,1.0,4.9,1964,31.5,18,31
68383,NCEDCB,NEI,22,1964.8796503016849,MB,0.26266666666666666,37.0,35.2,11,53.7,4.5,1964,36.7,17,50
14000,EMEC,AFS,22,1964.879652429923,MW,0,10.0,35.08,11,1.0,4.0,1964,34.95,17,52
14014,EMEC,POU,17,1964.9555461002328,MW,0,41.0,34.8,12,1.0,4.6,1964,36.46,15,31
14020,EMEC,KOERI,1,1964.9946759575491,MW,0,128.0,34.2,12,1.0,5.0,1964,36.4,30,14
14043,EMEC,POU,12,1965.0671575659564,MW,0,20.0,32.84,1,1.0,5.0,1965,34.56,25,18
14085,EMEC,POU,3,1965.205920884069,MW,0,52.0,32.3,3,1.0,4.8,1965,34.64,17,52
41296,GII,,3,1965.2059227549466,MB,0.26266666666666666,10.0,32.2649,3,0.0,4.2,1965,34.6211,17,53
41297,GII,,20,1965.2159874429224,MD,0.3,10.0,37.3322,3,0.0,3.6,1965,33.6108,20,3
14093,EMEC,KOERI,20,1965.2324752980721,MW,0,111.0,30.94,3,1.0,5.2,1965,36.82,26,29
14097,EMEC,POU,1,1965.2467104578893,MW,0,40.0,35.77,4,1.0,4.4,1965,35.95,1,11
14122,EMEC,AFS,11,1965.3328615233384,MW,0,10.0,35.3,5,1.0,4.2,1965,33.3,2,52
41299,GII,,19,1965.4076997716895,MD,0.3,10.0,35.6023,5,0.0,3.6,1965,32.3029,29,27
41300,GII,,22,1965.4353976407915,MD,0.3,10.0,33.6828,6,0.0,4.5,1965,34.0162,8,5
41301,GII,,7,1965.5488032724506,MD,0.3,10.0,37.8662,7,0.0,3.5,1965,30.1254,20,31
41302,GII,,1,1965.591942541857,MD,0.3,10.0,34.9934,8,0.0,3.4,1965,33.8091,5,25
41303,GII,,6,1965.7651103500762,MD,0.3,10.0,37.2112,10,0.0,3.4,1965,33.0359,7,22
14229,EMEC,KOERI,2,1965.8988698947235,MW,0,50.0,36.22,11,1.0,4.7,1965,37.24,25,6
58897,IRIS,,2,1965.8988708777269,MB,0.26266666666666666,50.0,36.22,11,32.0,4.8,1965,37.24,25,6
14290,EMEC,KOERI,0,1966.0575780377981,MW,0,32.0,29.95,1,1.0,4.9,1966,37.65,22,23
14291,EMEC,AMA,11,1966.0670548262303,MW,0,999.0,31.5,1,1.0,4.2,1966,30.2,25,24
41304,GII,,12,1966.1028234398782,MD,0.3,10.0,32.4396,2,0.0,3.9,1966,34.6162,7,44
58895,IRIS,ISC,21,1966.1997055111619,MB,0.26266666666666666,109.0,31.97,3,13.0,4.5,1966,36.27,14,25
14401,EMEC,KOERI,13,1966.2673249936581,MW,0,50.0,30.99,4,1.0,4.7,1966,35.81,8,46
14439,EMEC,KOERI,3,1966.3511244609335,MW,0,132.0,30.98,5,1.0,5.1,1966,37.05,9,51
41306,GII,,18,1966.476055936073,MD,0.3,10.0,35.2424,6,0.0,4.2,1966,35.6392,23,15
41307,GII,,0,1966.4821917808219,MB,0.26266666666666666,10.0,35.4018,6,0.0,3.7,1966,32.9075,26,0
14516,EMEC,ISC,13,1966.4837081747844,MB,0.26266666666666666,58.0,35.92,6,1.0,4.5,1966,36.84,26,17
41308,GII,,9,1966.5655098934551,MD,0.3,10.0,35.4018,7,0.0,3.9,1966,32.9075,26,52
41309,GII,,17,1966.5664003044139,MD,0.3,10.0,35.4018,7,0.0,3.5,1966,32.9075,26,40
41310,GII,,22,1966.566997716895,MD,0.3,10.0,35.4018,7,0.0,3.8,1966,32.9075,26,54
41311,GII,,1,1966.6111092085237,MD,0.3,10.0,35.3059,8,0.0,3.4,1966,33.2052,12,19
41312,GII,,9,1966.6504014459665,MD,0.3,10.0,32.0429,8,0.0,3.6,1966,35.8498,26,31
14652,EMEC,KOERI,3,1966.7318683726535,MW,0,44.0,29.97,9,1.0,5.1,1966,37.77,25,10
14710,EMEC,POU,17,1966.9142998795028,MW,0,999.0,36.2,11,1.0,4.8,1966,33.9,30,16
41313,GII,,7,1966.9843727803145,MB,0.26266666666666666,33.0,32.0,12,20.0,4.7,1966,32.9935,26,6
14729,EMEC,KOERI,7,1966.9926579464739,MW,0,74.0,30.7,12,1.0,4.6,1966,36.1,29,41
41314,GII,,8,1967.1379889649925,MD,0.3,10.0,32.1595,2,0.0,4.1,1967,34.5194,20,47
